date,quota,quota_premium,quota_premium_growth_rate,overdemand,overdemand_growth_rate,quota_cat_b,quota_premium_cat_b,quota_premium_cat_b_growth_rate,overdemand_cat_b_growth_rate,sora_1m,sti_close,sti_close_growth_rate,policy_catA_is_cc_only_1600,policy_catA_is_cc_mpo_97,policy_catA_is_cc_mpo_97_or_ev110,policy_vgr_annual_percent,policy_car_loan_tenure_cap_years,policy_car_loan_ltv_cap_omv_le_20000,policy_car_loan_ltv_cap_omv_gt_20000,policy_tdsr_threshold,policy_arf_is_flat_100pct,policy_arf_is_tiered_100_140_180,policy_arf_is_plus_220_over_80k,policy_arf_is_revised_2023_plus_320_over_80k,policy_parf_rebate_cap,policy_ves_active,policy_eeai_active,policy_eeai_arf_rebate_cap,policy_ev_arf_floor_zero_active,gtrends_coe,gtrends_sgcarmart,cat_a_divide_cat_b,cpi_all_growth_rate_lag_3,cpi_transport_growth_rate_lag_3,cpi_private_transport_growth_rate_lag_3,cpi_cars_growth_rate_lag_3,cpi_petrol_growth_rate_lag_3,cpi_lubricants_growth_rate_lag_3,cpi_land_transport_growth_rate_lag_3,cpi_bus_train_fare_growth_rate_lag_3,cpi_ptp_transport_services_growth_rate_lag_3,cpi_commuting_fares_growth_rate_lag_3,regis_cat_a_growth_rate_lag_3,regis_cat_b_growth_rate_lag_3,total_cars_cat_a_growth_rate_lag_3,total_cars_cat_b_growth_rate_lag_3,deregis_cat_a_lag_3,deregis_cat_a_growth_rate_lag_3,total_cars_cat_a_lag_3,total_cars_cat_b_lag_3,quota_per_bid_lag_-1,quota_per_bid_growth_rate_lag_-1,pqp_cat_a_lag_1,pqp_cat_b_lag_1,pqp_cat_a_growth_rate_lag_1,pqp_cat_b_growth_rate_lag_1
2021-04-07,883.0,45600.0,2.267375361636278,1.3725934314835788,2.539441846075107,958.0,52309.0,11.293376736665175,23.15140995459034,0.228,3195.760009765625,2.769125468335635,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,47.0,52.0,0.8717429123095451,0.5793742757821553,0.6561679790026247,0.6858710562414266,-0.4398826979472098,6.122448979591836,3.8189533239038234,0.0,0.0,0.2560819462227949,0.0,-37.31647634584013,-25.00893176134334,0.0840084195798954,0.2853170946423086,1268.0,-8.315256688358641,320475.0,316690.0,883.0,-8.307372793354102,42283.0,47316.0,2.1402517090610433,-0.807110962034339
2021-03-17,886.0,44589.0,6.17439756167254,1.3386004514672687,1.0500936554440208,946.0,47001.0,4.444345681207084,8.548883226807828,0.2174,3109.64990234375,3.642210157015134,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,35.0,53.0,0.9486819429373843,0.5793742757821553,0.6561679790026247,0.6858710562414266,-0.4398826979472098,6.122448979591836,3.8189533239038234,0.0,0.0,0.2560819462227949,0.0,-37.31647634584013,-25.00893176134334,0.0840084195798954,0.2853170946423086,1268.0,-8.315256688358641,320475.0,316690.0,883.0,-8.307372793354102,42283.0,47316.0,2.1402517090610433,-0.807110962034339
2021-03-03,887.0,41996.0,2.426770078778566,1.3246899661781286,-2.4310734536011256,942.0,45001.0,-2.1759923481587755,-4.0239726027397165,0.1992,3000.3701171875,2.7372745595018126,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,35.0,53.0,0.9332237061398636,-0.1157407407407506,1.0610079575596778,1.2500000000000078,1.3372956909361151,2.6536312849162096,2.167630057803468,0.8383233532934166,0.0,1.95822454308094,-0.3351955307262538,89.93028659953525,7.077276205049731,0.3349658610565368,0.4363631737469666,1383.0,-2.9473684210526314,320206.0,315789.0,883.0,-8.307372793354102,41397.0,47701.0,3.897701034032728,4.639582327907691
2021-02-17,903.0,41001.0,-2.378571428571429,1.3576965669988923,9.431827121495436,942.0,46002.0,-1.6841205385766187,5.622395218998177,0.1754,2920.429931640625,-0.2404820248526447,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,38.0,55.0,0.8912873353332463,-0.1157407407407506,1.0610079575596778,1.2500000000000078,1.3372956909361151,2.6536312849162096,2.167630057803468,0.8383233532934166,0.0,1.95822454308094,-0.3351955307262538,89.93028659953525,7.077276205049731,0.3349658610565368,0.4363631737469666,1383.0,-2.9473684210526314,320206.0,315789.0,883.0,-8.307372793354102,41397.0,47701.0,3.897701034032728,4.639582327907691
2021-02-03,885.0,42000.0,3.4253490605530796,1.240677966101695,-6.658368644067804,943.0,46790.0,-4.512152813207894,-13.974710352560097,0.1796,2927.469970703125,-2.3776431124674975,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,38.0,55.0,0.8976276982261167,0.465116279069774,1.6172506738544514,2.2727272727272645,3.2208588957055126,1.9943019943019824,1.9145802650957249,0.2400960384153695,0.0,0.6570302233902761,0.0,-29.02693787795492,-7.95774647887324,-0.0419706143057152,0.326746289802261,1425.0,-5.378486055776892,319137.0,314417.0,883.0,-8.307372793354102,39844.0,45586.0,4.475968219839001,6.801302626338355
2021-01-20,963.0,40609.0,0.0,1.3291796469366564,0.0,1023.0,49001.0,0.0,0.0,0.2641,2998.77001953125,4.741862910103438,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,36.0,53.0,0.8287381890165507,0.465116279069774,1.6172506738544514,2.2727272727272645,3.2208588957055126,1.9943019943019824,1.9145802650957249,0.2400960384153695,0.0,0.6570302233902761,0.0,-29.02693787795492,-7.95774647887324,-0.0419706143057152,0.326746289802261,1425.0,-5.378486055776892,319137.0,314417.0,883.0,-8.307372793354102,39844.0,45586.0,4.475968219839001,6.801302626338355
2021-01-06,963.0,40609.0,0.1306834993589111,1.3291796469366564,-8.198497656334991,1023.0,49001.0,-0.6064908722109533,-15.579680829577002,0.2425,2863.010009765625,1.0450380617780752,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20000.0,0.0,36.0,53.0,0.8287381890165507,0.3500583430571728,-0.1345895020188348,-0.2832861189801539,-0.4580152671755682,0.1426533523537924,-0.1470588235294034,0.1201923076923008,0.0,0.3957783641160913,0.0,-13.008130081300814,7.169811320754717,0.098132042463271,0.4030307399042081,1506.0,-0.7905138339920948,319271.0,313393.0,963.0,-2.1341463414634148,38137.0,42683.0,2.2357451143339677,4.836174288942378
2020-12-23,969.0,40556.0,-0.3880728987571842,1.4478844169246643,-12.590681496770252,1009.0,49300.0,9.526348529281082,-2.276416457490061,0.1208,2833.39990234375,-0.3401311182318231,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,48.0,0.8226369168356998,0.3500583430571728,-0.1345895020188348,-0.2832861189801539,-0.4580152671755682,0.1426533523537924,-0.1470588235294034,0.1201923076923008,0.0,0.3957783641160913,0.0,-13.008130081300814,7.169811320754717,0.098132042463271,0.4030307399042081,1506.0,-0.7905138339920948,319271.0,313393.0,963.0,-2.1341463414634148,38137.0,42683.0,2.2357451143339677,4.836174288942378
2020-12-09,978.0,40714.0,8.023348368267445,1.656441717791411,18.299878743075062,1035.0,45012.0,9.515583562443735,6.84317024724756,0.1131,2843.070068359375,1.9536747514569388,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,48.0,0.904514351728428,-0.464576074332162,-0.1344086021505491,-0.1414427157001535,-0.4559270516717282,0.2861230329041325,-0.2932551319648135,0.0,0.0,0.0,0.0,5.712841253791709,2.7928626842513578,0.179970790081191,0.3185020440696269,1518.0,-1.236174365647365,318958.0,312135.0,963.0,-2.1341463414634148,37303.0,40714.0,2.2700479780671694,1.749387714299995
2020-11-18,972.0,37690.0,4.723534315087524,1.4002057613168724,7.289934325944185,1007.0,41101.0,5.387179487179488,10.833143262182377,0.1184,2788.590087890625,10.835146127477742,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,48.0,0.9170093185080656,-0.464576074332162,-0.1344086021505491,-0.1414427157001535,-0.4559270516717282,0.2861230329041325,-0.2932551319648135,0.0,0.0,0.0,0.0,5.712841253791709,2.7928626842513578,0.179970790081191,0.3185020440696269,1518.0,-1.236174365647365,318958.0,312135.0,963.0,-2.1341463414634148,37303.0,40714.0,2.2700479780671694,1.749387714299995
2020-11-04,967.0,35990.0,-3.599935715433653,1.3050672182006204,-9.641604544839884,1013.0,39000.0,-4.854842644547451,-12.9170624646886,0.1454,2515.97998046875,-0.3812990344323323,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,48.0,0.9228205128205128,0.3496503496503463,1.3623978201634876,1.8731988472622436,2.8124999999999956,0.2869440459110514,0.4418262150220871,0.3618817852834706,0.0,0.6640106241699867,0.0,-13.131313131313131,-11.011391094235416,0.1387036710867322,0.2813669340673153,1537.0,-12.171428571428573,318385.0,311144.0,963.0,-2.1341463414634148,36475.0,40014.0,3.6221590909090913,4.704835670923173
2020-10-21,916.0,37334.0,2.189741063119286,1.4443231441048034,3.5552442943066698,793.0,40990.0,0.7372818874416318,6.013827890594427,0.1232,2525.610107421875,-0.5022927977287563,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,51.0,0.9108075140278117,0.3496503496503463,1.3623978201634876,1.8731988472622436,2.8124999999999956,0.2869440459110514,0.4418262150220871,0.3618817852834706,0.0,0.6640106241699867,0.0,-13.131313131313131,-11.011391094235416,0.1387036710867322,0.2813669340673153,1537.0,-12.171428571428573,318385.0,311144.0,963.0,-2.1341463414634148,36475.0,40014.0,3.6221590909090913,4.704835670923173
2020-10-07,912.0,36534.0,-5.116351547891129,1.394736842105263,-6.353383458646619,805.0,40690.0,-0.7294640025372662,-7.822601725189515,0.1031,2538.360107421875,2.3062067163126825,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,51.0,0.8978618825264193,0.7042253521126693,0.9628610729023422,1.1661807580175094,1.7488076311605747,0.0,0.1474926253687441,0.6067961165048543,0.0,1.756756756756753,0.0,19.27710843373494,-0.5151098901098901,0.1660276544734529,0.3580623876001087,1750.0,3.1231585150265175,317944.0,310271.0,984.0,-23.364485981308412,35200.0,38216.0,6.216053108026554,9.391727493917276
2020-09-23,1034.0,38504.0,1.954138643224064,1.4893617021276595,-11.255649873222366,912.0,40989.0,-1.255119248373886,-13.477059996931098,0.1023,2481.139892578125,-0.7278024501878237,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,48.0,0.9393739783844446,0.7042253521126693,0.9628610729023422,1.1661807580175094,1.7488076311605747,0.0,0.1474926253687441,0.6067961165048543,0.0,1.756756756756753,0.0,19.27710843373494,-0.5151098901098901,0.1660276544734529,0.3580623876001087,1750.0,3.1231585150265175,317944.0,310271.0,984.0,-23.364485981308412,35200.0,38216.0,6.216053108026554,9.391727493917276
2020-09-09,1035.0,37766.0,5.757490898907869,1.6782608695652177,-17.326263023800152,904.0,41510.0,6.9790216999123755,1.3923192809670455,0.1008,2499.330078125,-2.409566425993468,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,48.0,0.9098048662972777,-0.8149010477299218,-0.9536784741144452,-1.1527377521613995,1.451612903225804,-6.942590120160216,-4.775280898876412,-0.961538461538458,0.0,-2.245706737120215,-0.8859357696566967,-15.155555555555557,6.588579795021962,-1.1553061561313749,-0.5244631492242451,1697.0,-29.203170629954112,317417.0,309164.0,984.0,1.1305241521068858,33140.0,34935.0,2.951227089158124,6.140244272953758
2020-08-19,1034.0,35710.0,8.212121212121213,2.029980657640232,1.3502800248323088,923.0,38802.0,4.581963236483209,-12.149135853680496,0.1281,2561.0400390625,1.119367088436767,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,52.0,0.9203133859079429,-0.8149010477299218,-0.9536784741144452,-1.1527377521613995,1.451612903225804,-6.942590120160216,-4.775280898876412,-0.961538461538458,0.0,-2.245706737120215,-0.8859357696566967,-15.155555555555557,6.588579795021962,-1.1553061561313749,-0.5244631492242451,1697.0,-29.203170629954112,317417.0,309164.0,984.0,1.1305241521068858,33140.0,34935.0,2.951227089158124,6.140244272953758
2020-08-05,1022.0,33000.0,0.9205174470167284,2.00293542074364,5.10373394968637,932.0,37102.0,6.002685637553213,14.210657939742266,0.0898,2532.68994140625,-2.3834793659098192,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,52.0,0.8894399223761522,-0.3480278422273749,-1.3440860215053765,-1.5602836879432544,-0.6410256410256387,-4.949238578680192,-5.695364238410592,-1.304863582443647,0.0,-3.1969309462915603,0.0,10.94674556213018,3.878326996197719,-0.0457553365662954,0.1459684669444256,2397.0,34.81439820022497,321127.0,310794.0,984.0,1.1305241521068858,32190.0,32914.0,-2.0836501901140685,-1.948284080076263
2020-07-22,1304.0,32699.0,-2.4492840095465396,1.905674846625767,-19.751229098313843,1339.0,35001.0,-2.4742957452144108,-23.81365746211512,0.0726,2594.530029296875,-2.8080255483901886,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,51.0,0.9342304505585555,-0.3480278422273749,-1.3440860215053765,-1.5602836879432544,-0.6410256410256387,-4.949238578680192,-5.695364238410592,-1.304863582443647,0.0,-3.1969309462915603,0.0,10.94674556213018,3.878326996197719,-0.0457553365662954,0.1459684669444256,2397.0,34.81439820022497,321127.0,310794.0,984.0,1.1305241521068858,32190.0,32914.0,-2.0836501901140685,-1.948284080076263
2020-07-08,1289.0,33520.0,7.401473886574816,2.374709076803724,64.10727047299486,1291.0,35889.0,19.58216713314674,77.75499487951842,0.1079,2669.489990234375,10.053918637912744,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,51.0,0.9339909164367912,0.1161440185830528,-1.717305151915452,-1.5363128491620033,-2.194357366771158,-1.9900497512437916,-1.178010471204196,0.1187648456056939,0.0,1.4267185473411266,0.0,-6.111111111111111,-8.074099965047186,0.0778757974481658,0.1937102288686354,1778.0,-20.5895489057615,321274.0,310341.0,1284.0,26.129666011787815,32875.0,33568.0,-0.999789201072063,-5.217980573751976
2020-03-18,982.0,31210.0,-4.5536560751093305,1.4470468431771897,-1.4476453602164865,992.0,30012.0,-8.502789549099113,0.8994001005819305,0.7559,2425.6201171875,-19.815007001722204,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,48.0,1.0399173663867787,0.1161440185830528,-1.717305151915452,-1.5363128491620033,-2.194357366771158,-1.9900497512437916,-1.178010471204196,0.1187648456056939,0.0,1.4267185473411266,0.0,-6.111111111111111,-8.074099965047186,0.0778757974481658,0.1937102288686354,1778.0,-20.5895489057615,321274.0,310341.0,1284.0,26.129666011787815,32875.0,33568.0,-0.999789201072063,-5.217980573751976
2020-03-04,978.0,32699.0,-0.9091184581350952,1.4683026584867076,-7.808618245911323,987.0,32801.0,-0.2675666636261364,-7.676490747087042,0.9426,3025.030029296875,-5.871093967222341,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,48.0,0.9968903387091856,-0.2317497103128654,0.933333333333337,0.5617977528089768,0.6309148264984206,-0.1242236024844649,0.5263157894736916,3.312883435582826,6.085918854415285,-0.3875968992248209,0.5567928730512249,0.1855287569573284,12.19607843137255,-0.02460269757679,0.2427255162771731,2239.0,4.382284382284382,321024.0,309741.0,973.0,-4.4204322200392925,33207.0,35416.0,0.5115321750711302,-6.973812087940952
2020-02-19,982.0,32999.0,9.96001332889037,1.5926680244399185,29.90033222591363,987.0,32889.0,6.471349951440596,24.003866116289245,1.1135,3213.7099609375,0.424360217312957,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,53.0,1.0033445832953267,-0.2317497103128654,0.933333333333337,0.5617977528089768,0.6309148264984206,-0.1242236024844649,0.5263157894736916,3.312883435582826,6.085918854415285,-0.3875968992248209,0.5567928730512249,0.1855287569573284,12.19607843137255,-0.02460269757679,0.2427255162771731,2239.0,4.382284382284382,321024.0,309741.0,973.0,-4.4204322200392925,33207.0,35416.0,0.5115321750711302,-6.973812087940952
2020-02-05,982.0,30010.0,-14.281633818908883,1.2260692464358451,-8.794561092470218,984.0,30890.0,-18.07452592494364,4.2677656681493445,1.1642,3200.1298828125,-1.653386826341375,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,53.0,0.9715118161217222,0.1160092807424528,0.6711409395973155,-0.1402524544179443,-0.3144654088050359,1.3853904282115796,1.604278074866314,0.9913258983890918,0.9638554216867437,1.4416775884665904,0.0,-11.892112791172863,-2.745995423340961,0.003425809425336,0.0906997159155326,2145.0,0.0933271115258982,321103.0,308991.0,973.0,-4.4204322200392925,33038.0,38071.0,2.069945625308947,-3.527354737348909
2020-01-22,1034.0,35010.0,-0.8776896942242356,1.344294003868472,-4.0452211031814915,1012.0,37705.0,1.6060793877496025,-4.928168728713539,1.2202,3253.929931640625,0.2476990695489676,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,45.0,0.9285240684259382,0.1160092807424528,0.6711409395973155,-0.1402524544179443,-0.3144654088050359,1.3853904282115796,1.604278074866314,0.9913258983890918,0.9638554216867437,1.4416775884665904,0.0,-11.892112791172863,-2.745995423340961,0.003425809425336,0.0906997159155326,2145.0,0.0933271115258982,321103.0,308991.0,973.0,-4.4204322200392925,33038.0,38071.0,2.069945625308947,-3.527354737348909
2020-01-08,1035.0,35320.0,7.391529082672019,1.4009661835748792,14.77660851103112,1022.0,37109.0,3.0805555555555553,-2.431479473955073,1.2334,3245.889892578125,1.1325564745483816,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,45.0,0.9517906707267779,0.3492433061699617,-0.2677376171352113,-0.2797202797202837,-0.6249999999999978,0.7614213197969651,0.6729475100942126,0.2484472049689476,0.0,0.3947368421052594,0.0,11.126248864668485,-6.756756756756757,0.0947666371560033,0.1609266258942621,2143.0,-2.235401459854015,321092.0,308711.0,1018.0,-3.5984848484848486,32368.0,39463.0,1.2259194395796849,0.3815531757942665
2019-12-18,1029.0,32889.0,-0.3635372171226029,1.2206025267249756,-9.291442819139611,1015.0,36000.0,-5.013192612137203,-1.3015829747464005,1.3083,3209.5400390625,1.5744717017577747,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,40.0,0.9135833333333333,0.3492433061699617,-0.2677376171352113,-0.2797202797202837,-0.6249999999999978,0.7614213197969651,0.6729475100942126,0.2484472049689476,0.0,0.3947368421052594,0.0,11.126248864668485,-6.756756756756757,0.0947666371560033,0.1609266258942621,2143.0,-2.235401459854015,321092.0,308711.0,1018.0,-3.5984848484848486,32368.0,39463.0,1.2259194395796849,0.3815531757942665
2019-12-04,1030.0,33009.0,3.1531249999999997,1.345631067961165,-6.227480754477406,1013.0,37900.0,-4.534005037783375,-4.395747840062653,1.1862,3159.7900390625,-2.1670203419274925,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,40.0,0.8709498680738786,-0.2322880371660727,0.9459459459459498,0.9887005649717556,1.4263074484944511,0.7672634271099672,0.4054054054054015,0.1243781094527292,0.0,0.1317523056653416,0.0,-14.218932606155043,-6.391478029294275,0.0031174207707511,0.2227424966669918,2192.0,2.1435228331780056,320788.0,308215.0,1018.0,-3.5984848484848486,31976.0,39313.0,-1.3573543928923988,0.4702394643359145
2019-11-20,1023.0,32000.0,6.666666666666667,1.4349951124144673,14.953909542879371,1019.0,39700.0,-0.7723262265990153,2.499045905571908,1.2136,3229.780029296875,-1.008674213621124,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,39.0,0.8060453400503779,-0.2322880371660727,0.9459459459459498,0.9887005649717556,1.4263074484944511,0.7672634271099672,0.4054054054054015,0.1243781094527292,0.0,0.1317523056653416,0.0,-14.218932606155043,-6.391478029294275,0.0031174207707511,0.2227424966669918,2192.0,2.1435228331780056,320788.0,308215.0,1018.0,-3.5984848484848486,31976.0,39313.0,-1.3573543928923988,0.4702394643359145
2019-11-06,1043.0,30000.0,-7.146615494134761,1.248322147651007,-9.800853680295363,1017.0,40009.0,-4.296136825738548,-11.483228233797895,1.3404,3262.68994140625,3.765883159454277,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,39.0,0.7498312879602089,0.0,-0.6711409395973155,-0.4219409282700382,-0.9419152276295156,0.9032258064516168,1.092896174863384,0.2493765586034948,0.0,0.7968127490039955,0.0,7.405857740585773,11.053604436229206,0.1314158891486685,0.2938404390974108,2146.0,-1.3786764705882353,320778.0,307530.0,1018.0,-3.5984848484848486,32416.0,39129.0,6.024726892130569,4.338435283451549
2019-10-23,1060.0,32309.0,-4.9763242257580655,1.3839622641509437,-11.823501313589675,1044.0,41805.0,1.0734750126931167,-3.222667050054187,1.2796,3144.280029296875,1.7599316700154786,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,40.0,0.7728501375433561,0.0,-0.6711409395973155,-0.4219409282700382,-0.9419152276295156,0.9032258064516168,1.092896174863384,0.2493765586034948,0.0,0.7968127490039955,0.0,7.405857740585773,11.053604436229206,0.1314158891486685,0.2938404390974108,2146.0,-1.3786764705882353,320778.0,307530.0,1018.0,-3.5984848484848486,32416.0,39129.0,6.024726892130569,4.338435283451549
2019-10-09,1057.0,34001.0,7.059416228470669,1.5695364238410596,14.069543260575289,1048.0,41361.0,11.786486486486488,9.5239505162631,1.3004,3089.89990234375,-2.4295570161903397,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,40.0,0.8220545924905104,0.5841121495327104,1.085481682496604,1.4265335235378032,2.2471910112359645,0.0,-0.4081632653061186,-0.2487562189054761,0.0,-0.6596306068601583,0.0,-34.66375068343357,-18.695521490832583,0.0668451285831644,0.1901668697945087,2176.0,-11.183673469387754,320357.0,306629.0,1056.0,-25.842696629213485,30574.0,37502.0,3.6934034254705783,-1.15705964523866
2019-09-18,1056.0,31759.0,-0.0755120661989113,1.3759469696969695,-12.258454106280189,1044.0,37000.0,2.774922918807811,10.218500783226176,1.5183,3166.840087890625,1.1585755545876626,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,42.0,0.8583513513513513,0.5841121495327104,1.085481682496604,1.4265335235378032,2.2471910112359645,0.0,-0.4081632653061186,-0.2487562189054761,0.0,-0.6596306068601583,0.0,-34.66375068343357,-18.695521490832583,0.0668451285831644,0.1901668697945087,2176.0,-11.183673469387754,320357.0,306629.0,1056.0,-25.842696629213485,30574.0,37502.0,3.6934034254705783,-1.15705964523866
2019-09-04,1056.0,31783.0,-0.4198389572954851,1.568181818181818,-3.454545454545456,1046.0,36001.0,-6.737992850111393,-8.991682938199713,1.5945,3130.570068359375,0.2561992149051524,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,42.0,0.8828365878725591,-0.465116279069774,-0.4054054054054015,-0.5673758865248308,-0.9538950715421328,-0.3856041131105362,-0.2713704206241558,0.2493765586034948,0.0,0.5305039787798295,0.0,14.742785445420326,12.360688956433636,0.3787605624970605,0.2676670052091865,2450.0,22.43878060969515,320143.0,306047.0,1056.0,-25.842696629213485,29485.0,37941.0,0.5353246044735406,-4.995492788461538
2019-08-21,1062.0,31917.0,-2.4690603514132925,1.6242937853107344,-14.971472138207226,1045.0,38602.0,-3.4974125646858827,-4.6598430416077985,1.6952,3122.570068359375,-1.9505783668046817,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,42.0,0.826822444432931,-0.465116279069774,-0.4054054054054015,-0.5673758865248308,-0.9538950715421328,-0.3856041131105362,-0.2713704206241558,0.2493765586034948,0.0,0.5305039787798295,0.0,14.742785445420326,12.360688956433636,0.3787605624970605,0.2676670052091865,2450.0,22.43878060969515,320143.0,306047.0,1056.0,-25.842696629213485,29485.0,37941.0,0.5353246044735406,-4.995492788461538
2019-08-07,1059.0,32725.0,22.717216034799563,1.9102927289896128,63.00762876709472,1047.0,40001.0,1.5099223468507337,-3.199532525846913,1.6101,3184.68994140625,-5.354743853586009,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,42.0,0.8181045473863153,-0.2320185614849221,-1.726427622841962,-2.3545706371191173,-3.230769230769233,-2.138364779874218,-2.1248339973439503,-0.3726708074534126,0.0,-0.9198423127463714,0.0,-10.625175217269414,8.14463111760409,0.3735664740612057,0.2295332823259372,2001.0,-13.601036269430052,318935.0,305230.0,1056.0,-25.842696629213485,29328.0,39936.0,-3.880440482433141,-6.876530255334033
2019-07-17,1623.0,26667.0,-6.722865437755781,1.1719038817005545,-6.574125085599243,1143.0,39406.0,15.9,20.436375309201445,1.4551,3364.8701171875,-0.0869983846471085,0.0,1.0,0.0,0.0,7.0,0.7,0.6,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,45.0,0.6767243566969497,-0.2320185614849221,-1.726427622841962,-2.3545706371191173,-3.230769230769233,-2.138364779874218,-2.1248339973439503,-0.3726708074534126,0.0,-0.9198423127463714,0.0,-10.625175217269414,8.14463111760409,0.3735664740612057,0.2295332823259372,2001.0,-13.601036269430052,318935.0,305230.0,1056.0,-25.842696629213485,29328.0,39936.0,-3.880440482433141,-6.876530255334033
